GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Hero 1 HP,Goblin Master HP,Overlord Fatigue,Goblin Minion 1 HP,Goblin Minion 2 HP,Hero 3 HP,Hero 4 HP,Goblin Minion 3 HP,Goblin Minion 4 HP,Hero 2 HP,Barghest Minion 2 HP,Barghest Minion 1 HP,Barghest Minion 3 HP,Barghest Master HP
-1487643144,Descent2e,2,ROUND_OVER,184,10,4,49,8,4,5,2,2,14,,2,,10,2,6,,8
-1487643144,Descent2e,3,ROUND_OVER,224,10,4,49,8,4,7,2,2,13,,2,,10,2,3,,8
-1487643144,Descent2e,4,GAME_OVER,226,0,4,49,8,4,7,2,2,13,,2,,10,2,3,,8
1534946312,Descent2e,0,ROUND_OVER,96,10,4,50,8,2,0,2,2,8,,2,,7,6,6,,8
1534946312,Descent2e,1,ROUND_OVER,147,10,4,50,8,2,1,2,2,8,,2,,7,6,4,,3
1534946312,Descent2e,2,ROUND_OVER,179,9,4,50,8,2,3,2,2,8,,2,,6,4,4,,Dead
1534946312,Descent2e,3,ROUND_OVER,205,8,4,50,8,2,5,2,2,8,,2,,4,Dead,2,,Dead
1534946312,Descent2e,4,GAME_OVER,211,0,4,50,8,2,5,2,2,8,,2,,4,Dead,Dead,,Dead
-2005403598,Descent2e,0,ROUND_OVER,103,9,4,51,11,4,1,2,2,10,,2,,8,6,6,,8
-2005403598,Descent2e,1,ROUND_OVER,161,10,4,51,6,4,3,2,2,10,,2,,8,6,4,,8
-2005403598,Descent2e,2,ROUND_OVER,216,10,4,51,6,4,5,2,2,10,,2,,8,6,4,,8
-2005403598,Descent2e,3,ROUND_OVER,261,10,4,51,3,4,7,2,2,10,,2,,8,6,4,,8
-2005403598,Descent2e,4,GAME_OVER,262,0,4,51,3,4,7,2,2,10,,2,,8,6,4,,8
2077430509,Descent2e,0,ROUND_OVER,117,10,4,52,8,4,1,2,2,9,,2,,10,6,6,,8
2077430509,Descent2e,1,ROUND_OVER,153,10,4,52,8,4,3,2,2,7,,2,,10,6,6,,7
2077430509,Descent2e,2,ROUND_OVER,213,10,4,52,8,4,5,2,2,7,,2,,10,6,6,,7
2077430509,Descent2e,3,ROUND_OVER,260,9,4,52,8,4,7,2,2,7,,2,,10,6,6,,Dead
2077430509,Descent2e,4,GAME_OVER,261,0,4,52,8,4,7,2,2,7,,2,,10,6,6,,Dead
-1038305692,Descent2e,0,ROUND_OVER,108,10,4,53,7,4,1,2,2,8,,2,,14,6,6,,8
-1038305692,Descent2e,1,ROUND_OVER,155,10,4,53,10,4,3,2,2,8,,2,,9,6,6,,8
-1038305692,Descent2e,2,ROUND_OVER,193,10,4,53,11,4,5,2,2,8,,2,,8,1,6,,5
-1038305692,Descent2e,3,ROUND_OVER,231,9,4,53,11,4,7,2,2,8,,2,,8,Dead,6,,2
-1038305692,Descent2e,4,GAME_OVER,232,0,4,53,11,4,7,2,2,8,,2,,8,Dead,6,,2
1531061373,Descent2e,0,ROUND_OVER,106,10,4,54,8,4,1,2,2,10,,2,,14,6,6,,8
1531061373,Descent2e,1,ROUND_OVER,153,10,4,54,8,4,3,2,2,10,,2,,14,6,6,,8
1531061373,Descent2e,2,ROUND_OVER,201,10,4,54,8,4,5,2,2,6,,2,,14,2,1,,8
1531061373,Descent2e,3,ROUND_OVER,254,10,4,54,8,4,7,2,2,6,,2,,12,2,1,,1
1531061373,Descent2e,4,GAME_OVER,255,0,4,54,8,4,7,2,2,6,,2,,12,2,1,,1
-133206162,Descent2e,0,ROUND_OVER,117,10,4,55,8,4,1,2,2,12,,2,,10,6,6,,8
-133206162,Descent2e,1,ROUND_OVER,156,10,4,55,8,4,3,2,2,9,,2,,10,6,4,,8
-133206162,Descent2e,2,ROUND_OVER,196,10,4,55,8,4,5,2,2,7,,2,,10,6,1,,8
-133206162,Descent2e,3,ROUND_OVER,226,9,4,55,8,4,7,2,2,4,,2,,10,Dead,3,,8
-133206162,Descent2e,4,GAME_OVER,227,0,4,55,8,4,7,2,2,4,,2,,10,Dead,3,,8
-1569778848,Descent2e,0,ROUND_OVER,100,10,4,56,5,4,1,2,2,8,,2,,10,6,6,,8
-1569778848,Descent2e,1,ROUND_OVER,156,10,4,56,5,4,3,2,2,8,,2,,10,6,6,,8
-1569778848,Descent2e,2,ROUND_OVER,197,10,4,56,7,4,5,2,2,8,,2,,4,6,6,,8
-1569778848,Descent2e,3,ROUND_OVER,255,10,4,56,7,4,7,2,2,8,,2,,5,6,6,,8
-1569778848,Descent2e,4,GAME_OVER,256,0,4,56,7,4,7,2,2,8,,2,,5,6,6,,8
-2077309864,Descent2e,0,ROUND_OVER,94,10,4,57,8,4,1,2,2,13,,2,,8,6,6,,8
-2077309864,Descent2e,1,ROUND_OVER,137,10,4,57,8,4,3,2,1,13,,2,,8,5,6,,8
-2077309864,Descent2e,2,ROUND_OVER,186,9,4,57,8,4,5,2,1,9,,2,,8,Dead,6,,8
-2077309864,Descent2e,3,ROUND_OVER,232,9,4,57,8,4,7,2,1,9,,2,,8,Dead,4,,8
-2077309864,Descent2e,4,GAME_OVER,233,0,4,57,8,4,7,2,1,9,,2,,8,Dead,4,,8
-108824783,Descent2e,0,ROUND_OVER,101,10,4,58,8,4,1,2,2,10,,2,,12,6,6,,8
-108824783,Descent2e,1,ROUND_OVER,135,10,4,58,8,4,3,2,2,10,,2,,12,6,6,,8
-108824783,Descent2e,2,ROUND_OVER,186,10,4,58,8,4,5,2,2,10,,2,,4,6,6,,8
-108824783,Descent2e,3,ROUND_OVER,240,10,4,58,8,4,7,2,2,10,,2,,0,6,6,,8
-108824783,Descent2e,4,GAME_OVER,241,0,4,58,8,4,7,2,2,10,,2,,0,6,6,,8
-130405803,Descent2e,0,ROUND_OVER,103,10,4,59,9,4,0,2,2,8,,2,,8,6,6,,8
-130405803,Descent2e,1,ROUND_OVER,162,10,4,59,9,4,1,2,2,11,,2,,8,6,5,,8
-130405803,Descent2e,2,ROUND_OVER,201,9,4,59,9,4,3,2,2,11,,2,,8,Dead,6,,8
-130405803,Descent2e,3,ROUND_OVER,245,9,4,59,12,4,5,2,2,6,,2,,8,Dead,6,,8
-130405803,Descent2e,4,ROUND_OVER,299,9,4,59,12,4,7,2,2,7,,2,,8,Dead,6,,8
-130405803,Descent2e,5,GAME_OVER,301,0,4,59,12,4,7,2,2,7,,2,,8,Dead,6,,8
-110105720,Descent2e,0,ROUND_OVER,101,10,4,60,8,4,1,2,2,8,,2,,12,6,6,,8
-110105720,Descent2e,1,ROUND_OVER,153,10,4,60,8,4,3,2,2,8,,2,,12,2,6,,8
-110105720,Descent2e,2,ROUND_OVER,195,9,4,60,8,4,5,2,2,8,,2,,11,Dead,6,,8
-110105720,Descent2e,3,ROUND_OVER,239,9,4,60,8,4,7,2,2,4,,2,,12,Dead,6,,8
-110105720,Descent2e,4,GAME_OVER,240,0,4,60,8,4,7,2,2,4,,2,,12,Dead,6,,8
1416457774,Descent2e,0,ROUND_OVER,117,10,4,61,8,4,1,2,2,14,,2,,8,6,6,,8
1416457774,Descent2e,1,ROUND_OVER,153,10,4,61,8,4,3,2,2,14,,2,,8,6,4,,8
1416457774,Descent2e,2,ROUND_OVER,191,9,4,61,8,4,5,2,2,14,,2,,8,Dead,3,,8
1416457774,Descent2e,3,ROUND_OVER,220,8,4,61,8,4,7,2,2,14,,2,,8,Dead,Dead,,8
1416457774,Descent2e,4,GAME_OVER,221,0,4,61,8,4,7,2,2,14,,2,,8,Dead,Dead,,8
1426270630,Descent2e,0,ROUND_OVER,76,10,4,62,7,4,0,2,2,10,,2,,8,6,6,,8
1426270630,Descent2e,1,ROUND_OVER,154,10,4,62,7,4,1,2,2,10,,2,,5,5,6,,8
1426270630,Descent2e,2,ROUND_OVER,209,10,4,62,4,4,3,2,2,6,,2,,5,3,6,,8
1426270630,Descent2e,3,ROUND_OVER,261,10,4,62,3,4,5,2,2,6,,2,,5,1,6,,8
1426270630,Descent2e,4,ROUND_OVER,306,9,4,62,3,4,7,2,2,8,,2,,5,Dead,6,,8
1426270630,Descent2e,5,GAME_OVER,308,0,4,62,3,4,7,2,2,8,,2,,5,Dead,6,,8
1234673872,Descent2e,0,ROUND_OVER,113,10,4,63,14,4,1,2,2,10,,2,,5,5,6,,8
1234673872,Descent2e,1,ROUND_OVER,146,10,4,63,14,4,3,2,2,10,,2,,2,5,6,,8
1234673872,Descent2e,2,ROUND_OVER,201,10,4,63,14,4,5,2,2,10,,2,,0,1,6,,8
1234673872,Descent2e,3,ROUND_OVER,236,9,4,63,11,4,7,2,2,10,,2,,6,Dead,6,,8
1234673872,Descent2e,4,GAME_OVER,238,0,4,63,11,4,7,2,2,10,,2,,6,Dead,6,,8
-903863075,Descent2e,0,ROUND_OVER,114,9,4,64,10,4,1,2,2,8,,2,,8,6,6,,8
-903863075,Descent2e,1,ROUND_OVER,174,10,4,64,10,4,3,2,2,8,,2,,4,3,6,,8
-903863075,Descent2e,2,ROUND_OVER,215,9,4,64,10,4,5,2,2,8,,2,,1,Dead,6,,6
-903863075,Descent2e,3,ROUND_OVER,262,9,4,64,10,4,7,2,2,8,,2,,1,Dead,6,,6
-903863075,Descent2e,4,GAME_OVER,263,0,4,64,10,4,7,2,2,8,,2,,1,Dead,6,,6
1959499265,Descent2e,0,ROUND_OVER,89,10,4,65,10,4,1,2,2,8,,2,,8,6,6,,8
1959499265,Descent2e,1,ROUND_OVER,124,10,4,65,9,4,3,2,2,8,,2,,8,6,6,,8
1959499265,Descent2e,2,ROUND_OVER,186,10,4,65,10,4,5,2,2,8,,2,,8,4,6,,8
1959499265,Descent2e,3,ROUND_OVER,231,9,4,65,10,4,7,2,2,8,,2,,8,Dead,6,,8
1959499265,Descent2e,4,GAME_OVER,233,0,4,65,10,4,7,2,2,8,,2,,8,Dead,6,,8
438817316,Descent2e,0,ROUND_OVER,106,10,4,66,8,2,1,2,2,10,,2,,8,6,6,,8
438817316,Descent2e,1,ROUND_OVER,153,10,4,66,6,2,3,2,2,10,,2,,8,6,6,,8
438817316,Descent2e,2,ROUND_OVER,185,9,4,66,4,2,5,2,2,10,,2,,8,Dead,3,,8
438817316,Descent2e,3,ROUND_OVER,228,8,4,66,4,2,7,2,2,10,,2,,8,Dead,Dead,,8
438817316,Descent2e,4,GAME_OVER,229,0,4,66,4,2,7,2,2,10,,2,,8,Dead,Dead,,8
1872959888,Descent2e,0,ROUND_OVER,96,8,4,67,14,4,1,2,2,10,,2,,8,6,6,,8
1872959888,Descent2e,1,ROUND_OVER,145,10,4,67,14,1,3,2,2,10,,2,,8,6,6,,5
1872959888,Descent2e,2,ROUND_OVER,202,10,4,67,14,1,5,2,2,10,,2,,8,6,6,,5
1872959888,Descent2e,3,ROUND_OVER,252,10,4,67,14,1,7,2,2,10,,2,,8,6,6,,5
1872959888,Descent2e,4,GAME_OVER,253,0,4,67,14,1,7,2,2,10,,2,,8,6,6,,5
-22823559,Descent2e,0,ROUND_OVER,100,10,4,68,8,4,0,2,2,6,,2,,10,6,2,,8
-22823559,Descent2e,1,ROUND_OVER,147,8,4,68,8,4,1,2,2,6,,2,,10,Dead,Dead,,8
-22823559,Descent2e,2,ROUND_OVER,169,8,4,68,8,4,3,2,2,6,,2,,6,Dead,Dead,,7
-22823559,Descent2e,3,GAME_OVER,176,2,4,68,8,4,3,2,2,6,,2,,6,Dead,Dead,,Dead
2075102336,Descent2e,0,ROUND_OVER,119,10,4,69,7,4,1,2,2,8,,2,,12,6,6,,8
2075102336,Descent2e,1,ROUND_OVER,150,10,4,69,11,4,3,2,2,8,,2,,12,6,6,,8
2075102336,Descent2e,2,ROUND_OVER,192,10,4,69,8,4,5,2,2,8,,2,,12,6,6,,8
2075102336,Descent2e,3,ROUND_OVER,243,10,4,69,5,4,7,2,2,8,,2,,12,6,6,,8
2075102336,Descent2e,4,GAME_OVER,244,0,4,69,5,4,7,2,2,8,,2,,12,6,6,,8
1055863808,Descent2e,0,ROUND_OVER,92,9,4,70,8,4,1,2,1,14,,2,,8,6,6,,8
1055863808,Descent2e,1,ROUND_OVER,146,10,4,70,8,4,3,2,1,14,,2,,4,4,6,,8
1055863808,Descent2e,2,ROUND_OVER,184,9,4,70,8,4,5,2,1,14,,2,,4,Dead,6,,5
1055863808,Descent2e,3,ROUND_OVER,223,9,4,70,8,4,7,2,1,14,,2,,4,Dead,6,,5
1055863808,Descent2e,4,GAME_OVER,224,0,4,70,8,4,7,2,1,14,,2,,4,Dead,6,,5
2088372985,Descent2e,0,ROUND_OVER,116,9,4,71,12,4,1,2,2,4,,2,,12,Dead,6,,8
2088372985,Descent2e,1,ROUND_OVER,147,9,4,71,12,4,3,2,2,7,,2,,12,Dead,6,,2
2088372985,Descent2e,2,ROUND_OVER,164,8,4,71,12,4,5,2,2,7,,2,,12,Dead,4,,Dead
2088372985,Descent2e,3,GAME_OVER,169,1,4,71,12,4,5,2,2,7,,2,,12,Dead,Dead,,Dead
427468798,Descent2e,0,ROUND_OVER,110,10,4,72,8,4,1,2,2,12,,2,,5,6,6,,8
427468798,Descent2e,1,ROUND_OVER,158,10,4,72,10,4,3,2,2,12,,2,,5,3,6,,5
427468798,Descent2e,2,ROUND_OVER,182,8,4,72,11,4,5,2,2,12,,2,,5,Dead,6,,Dead
427468798,Descent2e,3,GAME_OVER,196,1,4,72,11,4,5,2,2,12,,2,,5,Dead,Dead,,Dead
-1818600187,Descent2e,0,ROUND_OVER,81,9,4,73,12,4,0,2,2,10,,2,,8,6,6,,8
-1818600187,Descent2e,1,ROUND_OVER,136,10,4,73,10,4,1,2,2,10,,2,,8,6,6,,8
-1818600187,Descent2e,2,ROUND_OVER,193,10,4,73,11,4,3,2,2,9,,2,,8,6,6,,8
-1818600187,Descent2e,3,ROUND_OVER,250,10,4,73,11,4,5,2,2,8,,2,,8,6,6,,8
-1818600187,Descent2e,4,ROUND_OVER,296,10,4,73,8,4,7,2,2,5,,2,,8,6,2,,6
-1818600187,Descent2e,5,GAME_OVER,297,0,4,73,8,4,7,2,2,5,,2,,8,6,2,,6
-437019615,Descent2e,0,ROUND_OVER,87,10,4,74,10,4,1,2,2,9,,2,,8,6,6,,8
-437019615,Descent2e,1,ROUND_OVER,134,10,4,74,14,4,3,2,2,10,,2,,8,6,6,,8
-437019615,Descent2e,2,ROUND_OVER,185,10,4,74,14,4,5,2,2,10,,2,,8,6,6,,5
-437019615,Descent2e,3,ROUND_OVER,232,9,4,74,14,4,7,2,2,7,,2,,8,6,4,,Dead
-437019615,Descent2e,4,GAME_OVER,233,0,4,74,14,4,7,2,2,7,,2,,8,6,4,,Dead
1290999646,Descent2e,0,ROUND_OVER,117,9,4,75,8,4,1,2,2,12,,2,,5,6,6,,8
1290999646,Descent2e,1,ROUND_OVER,156,10,4,75,8,3,3,2,2,12,,2,,3,6,4,,8
1290999646,Descent2e,2,ROUND_OVER,200,10,4,75,8,3,5,2,2,12,,2,,3,6,4,,8
1290999646,Descent2e,3,ROUND_OVER,245,10,4,75,8,3,7,2,2,11,,2,,3,6,2,,8
1290999646,Descent2e,4,GAME_OVER,246,0,4,75,8,3,7,2,2,11,,2,,3,6,2,,8
164685239,Descent2e,0,ROUND_OVER,108,10,4,76,14,4,1,2,2,7,,2,,10,6,6,,8
164685239,Descent2e,1,ROUND_OVER,158,10,4,76,14,4,3,2,2,7,,2,,10,6,6,,8
164685239,Descent2e,2,ROUND_OVER,213,10,4,76,10,4,5,2,2,7,,2,,10,6,6,,8
164685239,Descent2e,3,ROUND_OVER,256,10,4,76,10,4,7,2,2,7,,2,,10,6,6,,8
164685239,Descent2e,4,GAME_OVER,257,0,4,76,10,4,7,2,2,7,,2,,10,6,6,,8
703547109,Descent2e,0,ROUND_OVER,96,10,4,77,7,4,0,2,2,12,,2,,5,6,6,,8
703547109,Descent2e,1,ROUND_OVER,143,10,4,77,4,4,1,2,2,12,,2,,5,6,3,,8
703547109,Descent2e,2,ROUND_OVER,171,9,4,77,4,4,3,2,2,11,,2,,5,Dead,3,,6
703547109,Descent2e,3,ROUND_OVER,197,8,4,77,2,4,5,2,2,11,,2,,5,Dead,3,,Dead
703547109,Descent2e,4,ROUND_OVER,214,8,4,77,5,4,7,2,2,11,,2,,5,Dead,3,,Dead
703547109,Descent2e,5,GAME_OVER,216,0,4,77,4,4,7,2,2,11,,2,,5,Dead,3,,Dead
-1312030273,Descent2e,0,ROUND_OVER,93,10,4,78,10,4,1,2,2,13,,2,,8,6,6,,8
-1312030273,Descent2e,1,ROUND_OVER,132,9,4,78,10,4,3,2,2,13,,2,,8,6,6,,Dead
-1312030273,Descent2e,2,ROUND_OVER,167,8,4,78,10,4,5,2,2,14,,2,,8,Dead,6,,Dead
-1312030273,Descent2e,3,ROUND_OVER,205,8,4,78,6,4,7,2,2,14,,2,,8,Dead,2,,Dead
-1312030273,Descent2e,4,GAME_OVER,207,0,4,78,6,4,7,2,2,14,,2,,8,Dead,2,,Dead
-1834215313,Descent2e,0,ROUND_OVER,87,10,4,79,12,4,1,2,2,8,,2,,14,6,6,,8
-1834215313,Descent2e,1,ROUND_OVER,170,10,4,79,12,4,3,2,2,8,,2,,10,6,6,,5
-1834215313,Descent2e,2,ROUND_OVER,232,10,4,79,12,4,5,2,2,8,,2,,4,6,6,,5
-1834215313,Descent2e,3,ROUND_OVER,295,10,4,79,12,4,7,2,2,8,,2,,3,6,6,,1
-1834215313,Descent2e,4,GAME_OVER,296,0,4,79,12,4,7,2,2,8,,2,,3,6,6,,1
951295741,Descent2e,0,ROUND_OVER,96,10,4,80,12,4,1,2,2,5,,2,,8,6,6,,8
951295741,Descent2e,1,ROUND_OVER,138,10,4,80,12,4,3,2,2,1,,2,,8,2,6,,8
951295741,Descent2e,2,ROUND_OVER,178,9,4,80,7,4,5,2,2,1,,2,,8,Dead,6,,8
951295741,Descent2e,3,ROUND_OVER,223,9,4,80,6,4,7,2,2,1,,2,,8,Dead,6,,8
951295741,Descent2e,4,GAME_OVER,224,0,4,80,6,4,7,2,2,1,,2,,8,Dead,6,,8
1990785033,Descent2e,0,ROUND_OVER,95,10,4,81,11,4,0,2,2,4,,2,,6,6,6,,8
1990785033,Descent2e,1,ROUND_OVER,143,9,4,81,11,4,1,2,2,2,,2,,6,4,6,,Dead
1990785033,Descent2e,2,ROUND_OVER,168,8,4,81,11,4,3,2,2,0,,2,,6,Dead,6,,Dead
1990785033,Descent2e,3,GAME_OVER,183,2,4,81,11,4,3,2,2,4,,2,,6,Dead,Dead,,Dead
-1203310738,Descent2e,0,ROUND_OVER,101,10,4,82,7,4,1,2,2,12,,2,,6,6,6,,8
-1203310738,Descent2e,1,ROUND_OVER,145,10,4,82,7,4,3,2,2,12,,2,,6,6,4,,8
-1203310738,Descent2e,2,ROUND_OVER,190,10,4,82,7,4,5,2,2,8,,2,,5,6,1,,8
-1203310738,Descent2e,3,ROUND_OVER,229,9,4,82,7,4,7,2,2,8,,2,,5,Dead,6,,8
-1203310738,Descent2e,4,GAME_OVER,231,0,4,82,7,4,7,2,2,8,,2,,5,Dead,6,,8
-1725370897,Descent2e,0,ROUND_OVER,110,9,4,83,8,4,0,2,2,8,,2,,10,6,6,,8
-1725370897,Descent2e,1,ROUND_OVER,169,10,4,83,8,4,1,2,2,7,,2,,9,6,6,,8
-1725370897,Descent2e,2,ROUND_OVER,228,10,4,83,8,4,3,2,2,7,,2,,7,6,6,,6
-1725370897,Descent2e,3,ROUND_OVER,277,10,4,83,8,4,5,2,2,7,,2,,9,6,6,,4
-1725370897,Descent2e,4,ROUND_OVER,325,10,4,83,8,4,7,2,2,8,,2,,9,6,6,,2
-1725370897,Descent2e,5,GAME_OVER,326,0,4,83,8,4,7,2,2,8,,2,,9,6,6,,2
-892019237,Descent2e,0,ROUND_OVER,74,10,4,84,9,4,0,2,2,10,,2,,8,6,6,,8
-892019237,Descent2e,1,ROUND_OVER,149,10,4,84,1,4,1,2,2,10,,2,,7,6,6,,5
-892019237,Descent2e,2,ROUND_OVER,190,9,4,84,1,4,3,2,2,10,,2,,7,6,6,,Dead
-892019237,Descent2e,3,ROUND_OVER,223,9,4,84,1,4,5,2,2,10,,2,,7,5,6,,Dead
-892019237,Descent2e,4,ROUND_OVER,254,9,4,84,1,4,7,2,2,6,,2,,7,5,5,,Dead
-892019237,Descent2e,5,GAME_OVER,256,0,4,84,1,4,7,2,2,2,,2,,7,5,5,,Dead
-1651548995,Descent2e,0,ROUND_OVER,97,10,4,85,10,4,1,2,2,10,,2,,6,6,6,,8
-1651548995,Descent2e,1,ROUND_OVER,140,10,4,85,10,4,3,1,2,5,,2,,5,6,6,,8
-1651548995,Descent2e,2,ROUND_OVER,192,10,4,85,10,4,5,1,2,3,,2,,5,4,4,,8
-1651548995,Descent2e,3,ROUND_OVER,230,9,4,85,10,4,7,1,2,3,,2,,5,Dead,4,,8
-1651548995,Descent2e,4,GAME_OVER,232,0,4,85,10,4,7,1,2,0,,2,,5,Dead,4,,8
1853651035,Descent2e,0,ROUND_OVER,83,10,4,86,12,4,0,2,2,8,,2,,11,6,6,,8
1853651035,Descent2e,1,ROUND_OVER,132,10,4,86,11,4,1,2,2,8,,2,,11,6,4,,8
1853651035,Descent2e,2,ROUND_OVER,165,9,4,86,12,4,3,2,2,8,,2,,14,Dead,6,,7
1853651035,Descent2e,3,ROUND_OVER,180,8,4,86,12,4,5,2,2,8,,2,,14,Dead,6,,Dead
1853651035,Descent2e,4,ROUND_OVER,205,8,4,86,12,4,7,2,2,8,,2,,14,Dead,5,,Dead
1853651035,Descent2e,5,GAME_OVER,207,0,4,86,12,4,7,2,2,8,,2,,14,Dead,5,,Dead
-24902743,Descent2e,0,ROUND_OVER,122,10,4,87,8,4,1,2,2,14,,2,,6,3,6,,8
-24902743,Descent2e,1,ROUND_OVER,161,9,4,87,8,4,3,2,2,14,,2,,5,Dead,6,,3
-24902743,Descent2e,2,ROUND_OVER,206,9,4,87,8,4,5,2,2,14,,2,,5,Dead,6,,3
-24902743,Descent2e,3,ROUND_OVER,254,9,4,87,8,4,7,2,2,14,,2,,5,Dead,4,,1
-24902743,Descent2e,4,GAME_OVER,255,0,4,87,8,4,7,2,2,14,,2,,5,Dead,4,,1
-251801867,Descent2e,0,ROUND_OVER,101,10,4,88,8,4,1,2,2,8,,2,,8,6,6,,8
-251801867,Descent2e,1,ROUND_OVER,149,10,4,88,8,4,3,2,2,8,,2,,8,6,6,,8
-251801867,Descent2e,2,ROUND_OVER,195,10,4,88,5,4,5,2,2,8,,2,,8,5,6,,7
-251801867,Descent2e,3,ROUND_OVER,239,9,4,88,5,4,7,2,2,8,,2,,8,5,6,,Dead
-251801867,Descent2e,4,GAME_OVER,240,0,4,88,5,4,7,2,2,8,,2,,8,5,6,,Dead
525998279,Descent2e,0,ROUND_OVER,98,10,4,89,10,4,1,2,2,8,,2,,8,6,6,,8
525998279,Descent2e,1,ROUND_OVER,148,10,4,89,9,4,3,2,2,8,,2,,8,5,6,,8
525998279,Descent2e,2,ROUND_OVER,189,10,4,89,8,4,5,2,2,8,,2,,8,5,6,,2
525998279,Descent2e,3,ROUND_OVER,237,10,4,89,6,4,7,2,2,8,,2,,8,5,4,,1
525998279,Descent2e,4,GAME_OVER,239,0,4,89,6,4,7,2,2,8,,2,,8,5,4,,1
-1011630636,Descent2e,0,ROUND_OVER,111,10,4,90,12,4,1,2,2,8,,2,,6,6,6,,8
-1011630636,Descent2e,1,ROUND_OVER,153,10,4,90,12,4,3,2,2,8,,2,,8,6,6,,5
-1011630636,Descent2e,2,ROUND_OVER,187,9,4,90,12,4,5,2,2,8,,2,,8,6,6,,Dead
-1011630636,Descent2e,3,ROUND_OVER,232,9,4,90,12,4,7,2,2,8,,2,,8,4,6,,Dead
-1011630636,Descent2e,4,GAME_OVER,233,0,4,90,12,4,7,2,2,8,,2,,8,4,6,,Dead
-355679580,Descent2e,0,ROUND_OVER,104,9,4,91,12,4,1,2,2,8,,2,,10,6,6,,8
-355679580,Descent2e,1,ROUND_OVER,146,10,4,91,12,4,3,2,2,8,,2,,10,6,6,,8
-355679580,Descent2e,2,ROUND_OVER,208,10,4,91,12,4,5,2,2,8,,2,,10,2,6,,8
-355679580,Descent2e,3,ROUND_OVER,258,9,4,91,12,4,7,2,2,8,,2,,10,Dead,6,,8
-355679580,Descent2e,4,GAME_OVER,259,0,4,91,12,4,7,2,2,8,,2,,10,Dead,6,,8
-924210011,Descent2e,0,ROUND_OVER,107,10,4,92,10,4,1,2,2,7,,2,,8,6,6,,8
-924210011,Descent2e,1,ROUND_OVER,146,10,4,92,10,4,3,2,2,4,,2,,8,6,6,,8
-924210011,Descent2e,2,ROUND_OVER,190,10,4,92,10,4,5,2,2,6,,2,,5,6,2,,8
-924210011,Descent2e,3,ROUND_OVER,246,9,4,92,10,4,7,2,2,4,,2,,5,Dead,6,,8
-924210011,Descent2e,4,GAME_OVER,247,0,4,92,10,4,7,2,2,4,,2,,5,Dead,6,,8
1129905595,Descent2e,0,ROUND_OVER,110,10,4,93,6,4,1,2,2,8,,2,,12,6,6,,8
1129905595,Descent2e,1,ROUND_OVER,153,9,4,93,8,4,3,2,2,8,,2,,12,Dead,6,,8
1129905595,Descent2e,2,ROUND_OVER,185,9,4,93,8,4,5,2,2,7,,2,,12,Dead,2,,8
1129905595,Descent2e,3,ROUND_OVER,207,8,4,93,8,4,7,2,2,8,,2,,12,Dead,Dead,,3
1129905595,Descent2e,4,GAME_OVER,208,0,4,93,8,4,7,2,2,8,,2,,12,Dead,Dead,,3
1708968205,Descent2e,0,ROUND_OVER,88,9,4,94,9,4,1,2,2,9,,2,,10,6,6,,8
1708968205,Descent2e,1,ROUND_OVER,132,10,4,94,12,4,3,2,2,12,,2,,10,6,6,,8
1708968205,Descent2e,2,ROUND_OVER,177,10,4,94,9,4,5,2,2,11,,2,,5,6,6,,4
1708968205,Descent2e,3,ROUND_OVER,221,10,4,94,5,4,7,2,2,10,,2,,5,6,6,,4
1708968205,Descent2e,4,GAME_OVER,222,0,4,94,5,4,7,2,2,10,,2,,5,6,6,,4
1782538645,Descent2e,0,ROUND_OVER,111,10,4,95,14,4,1,2,2,8,,2,,8,6,6,,8
1782538645,Descent2e,1,ROUND_OVER,142,10,4,95,14,4,3,2,2,8,,2,,8,6,6,,5
1782538645,Descent2e,2,ROUND_OVER,181,10,4,95,14,4,5,2,2,8,,2,,8,6,4,,2
1782538645,Descent2e,3,ROUND_OVER,217,10,4,95,14,4,7,2,2,8,,2,,8,6,4,,1
1782538645,Descent2e,4,GAME_OVER,218,0,4,95,14,4,7,2,2,8,,2,,8,6,4,,1
-1354647450,Descent2e,0,ROUND_OVER,116,10,4,96,9,4,1,2,2,10,,2,,8,6,6,,8
-1354647450,Descent2e,1,ROUND_OVER,151,9,4,96,4,4,3,2,2,10,,2,,8,Dead,5,,8
-1354647450,Descent2e,2,ROUND_OVER,184,9,4,96,4,4,5,2,2,10,,2,,8,Dead,1,,2
-1354647450,Descent2e,3,GAME_OVER,196,1,4,96,4,4,5,2,2,10,,2,,8,Dead,Dead,,Dead
33362573,Descent2e,0,ROUND_OVER,82,10,4,97,10,4,1,2,2,14,,2,,8,6,6,,8
33362573,Descent2e,1,ROUND_OVER,132,10,4,97,10,4,3,2,2,14,,2,,8,3,6,,8
33362573,Descent2e,2,ROUND_OVER,176,10,4,97,10,4,5,2,2,14,,2,,5,3,6,,7
33362573,Descent2e,3,ROUND_OVER,224,10,4,97,10,4,7,2,2,14,,2,,5,3,6,,5
33362573,Descent2e,4,GAME_OVER,225,0,4,97,10,4,7,2,2,14,,2,,5,3,6,,5
254262560,Descent2e,0,ROUND_OVER,89,9,4,98,14,4,0,2,2,10,,2,,5,6,6,,8
