GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Hero 2 Archetype,Hero 1 Archetype,Hero 1 Class,Hero 3 Class,Hero 2 Class,Hero 1,Hero 3,Hero 3 Archetype,Hero 2
631694847,Descent2e,0,ABOUT_TO_START,0,0,4,656,Scout,Healer,Disciple,Runemaster,Thief,Ashrian,Widow Tarha,Mage,Jain Fairwood
1943758673,Descent2e,0,ABOUT_TO_START,0,0,4,657,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Leoric of the Book
-1566573154,Descent2e,0,ABOUT_TO_START,0,0,4,658,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Grisban the Thirsty,Warrior,Jain Fairwood
1688165787,Descent2e,0,ABOUT_TO_START,0,0,4,659,Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Tomble Burrowell,Scout,Avric Albright
76295071,Descent2e,0,ABOUT_TO_START,0,0,4,660,Warrior,Scout,Thief,Runemaster,Berserker,Jain Fairwood,Widow Tarha,Mage,Syndrael
1263180853,Descent2e,0,ABOUT_TO_START,0,0,4,661,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Grisban the Thirsty,Warrior,Leoric of the Book
-2141890107,Descent2e,0,ABOUT_TO_START,0,0,4,662,Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Jain Fairwood,Scout,Grisban the Thirsty
-1876872543,Descent2e,0,ABOUT_TO_START,0,0,4,663,Scout,Mage,Runemaster,Disciple,Thief,Leoric of the Book,Ashrian,Healer,Jain Fairwood
-587955284,Descent2e,0,ABOUT_TO_START,0,0,4,664,Healer,Scout,Thief,Runemaster,Disciple,Tomble Burrowell,Widow Tarha,Mage,Avric Albright
224805716,Descent2e,0,ABOUT_TO_START,0,0,4,665,Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Grisban the Thirsty,Warrior,Avric Albright
-700392043,Descent2e,0,ABOUT_TO_START,0,0,4,666,Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Jain Fairwood,Scout,Grisban the Thirsty
1403563375,Descent2e,0,ABOUT_TO_START,0,0,4,667,Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Jain Fairwood,Scout,Widow Tarha
-1855532698,Descent2e,0,ABOUT_TO_START,0,0,4,668,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Ashrian
807530326,Descent2e,0,ABOUT_TO_START,0,0,4,669,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Leoric of the Book
-1544306748,Descent2e,0,ABOUT_TO_START,0,0,4,670,Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Syndrael,Warrior,Leoric of the Book
-1180238354,Descent2e,0,ABOUT_TO_START,0,0,4,671,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Widow Tarha
653207915,Descent2e,0,ABOUT_TO_START,0,0,4,672,Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Syndrael,Warrior,Tomble Burrowell
82109828,Descent2e,0,ABOUT_TO_START,0,0,4,673,Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Jain Fairwood,Scout,Grisban the Thirsty
233186610,Descent2e,0,ABOUT_TO_START,0,0,4,674,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Tomble Burrowell
-1317804885,Descent2e,0,ABOUT_TO_START,0,0,4,675,Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Jain Fairwood,Scout,Widow Tarha
1723261277,Descent2e,0,ABOUT_TO_START,0,0,4,676,Scout,Healer,Disciple,Runemaster,Thief,Ashrian,Widow Tarha,Mage,Jain Fairwood
-947511654,Descent2e,0,ABOUT_TO_START,0,0,4,677,Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Syndrael
-1024330966,Descent2e,0,ABOUT_TO_START,0,0,4,678,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Widow Tarha
1815237066,Descent2e,0,ABOUT_TO_START,0,0,4,679,Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Avric Albright,Healer,Leoric of the Book
-216304191,Descent2e,0,ABOUT_TO_START,0,0,4,680,Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Grisban the Thirsty
-775487263,Descent2e,0,ABOUT_TO_START,0,0,4,681,Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Avric Albright,Healer,Syndrael
221381095,Descent2e,0,ABOUT_TO_START,0,0,4,682,Warrior,Healer,Disciple,Runemaster,Berserker,Avric Albright,Widow Tarha,Mage,Grisban the Thirsty
485195578,Descent2e,0,ABOUT_TO_START,0,0,4,683,Mage,Scout,Thief,Disciple,Runemaster,Tomble Burrowell,Ashrian,Healer,Widow Tarha
-1397528023,Descent2e,0,ABOUT_TO_START,0,0,4,684,Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Ashrian,Healer,Grisban the Thirsty
-654891139,Descent2e,0,ABOUT_TO_START,0,0,4,685,Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Jain Fairwood,Scout,Syndrael
-817663142,Descent2e,0,ABOUT_TO_START,0,0,4,686,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Avric Albright
1980037673,Descent2e,0,ABOUT_TO_START,0,0,4,687,Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Avric Albright,Healer,Grisban the Thirsty
2029946773,Descent2e,0,ABOUT_TO_START,0,0,4,688,Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Ashrian,Healer,Syndrael
456968963,Descent2e,0,ABOUT_TO_START,0,0,4,689,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Avric Albright,Healer,Jain Fairwood
-1702940118,Descent2e,0,ABOUT_TO_START,0,0,4,690,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Tomble Burrowell,Scout,Widow Tarha
1468616634,Descent2e,0,ABOUT_TO_START,0,0,4,691,Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Tomble Burrowell,Scout,Syndrael
275848471,Descent2e,0,ABOUT_TO_START,0,0,4,692,Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Grisban the Thirsty
94543694,Descent2e,0,ABOUT_TO_START,0,0,4,693,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Jain Fairwood,Scout,Avric Albright
798874876,Descent2e,0,ABOUT_TO_START,0,0,4,694,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Tomble Burrowell,Scout,Widow Tarha
-1258139403,Descent2e,0,ABOUT_TO_START,0,0,4,695,Healer,Mage,Runemaster,Thief,Disciple,Leoric of the Book,Jain Fairwood,Scout,Ashrian
845162165,Descent2e,0,ABOUT_TO_START,0,0,4,696,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Jain Fairwood
214252178,Descent2e,0,ABOUT_TO_START,0,0,4,697,Healer,Scout,Thief,Runemaster,Disciple,Tomble Burrowell,Widow Tarha,Mage,Avric Albright
-375873036,Descent2e,0,ABOUT_TO_START,0,0,4,698,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Grisban the Thirsty,Warrior,Tomble Burrowell
-232840705,Descent2e,0,ABOUT_TO_START,0,0,4,699,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Jain Fairwood,Scout,Widow Tarha
1699643026,Descent2e,0,ABOUT_TO_START,0,0,4,700,Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Jain Fairwood,Scout,Grisban the Thirsty
1829198257,Descent2e,0,ABOUT_TO_START,0,0,4,701,Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Avric Albright,Healer,Tomble Burrowell
1589497466,Descent2e,0,ABOUT_TO_START,0,0,4,702,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Leoric of the Book
1917814922,Descent2e,0,ABOUT_TO_START,0,0,4,703,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Syndrael,Warrior,Jain Fairwood
-1887863729,Descent2e,0,ABOUT_TO_START,0,0,4,704,Mage,Warrior,Berserker,Thief,Runemaster,Grisban the Thirsty,Jain Fairwood,Scout,Widow Tarha
500536781,Descent2e,0,ABOUT_TO_START,0,0,4,705,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Syndrael,Warrior,Tomble Burrowell
-2045241536,Descent2e,0,ABOUT_TO_START,0,0,4,706,Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Jain Fairwood,Scout,Syndrael
740371854,Descent2e,0,ABOUT_TO_START,0,0,4,707,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Leoric of the Book
679847598,Descent2e,0,ABOUT_TO_START,0,0,4,708,Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Ashrian,Healer,Jain Fairwood
452419358,Descent2e,0,ABOUT_TO_START,0,0,4,709,Mage,Scout,Thief,Disciple,Runemaster,Tomble Burrowell,Avric Albright,Healer,Widow Tarha
-1011622780,Descent2e,0,ABOUT_TO_START,0,0,4,710,Warrior,Scout,Thief,Runemaster,Berserker,Tomble Burrowell,Widow Tarha,Mage,Syndrael
79873593,Descent2e,0,ABOUT_TO_START,0,0,4,711,Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Tomble Burrowell,Scout,Grisban the Thirsty
1611815800,Descent2e,0,ABOUT_TO_START,0,0,4,712,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Jain Fairwood,Scout,Ashrian
-126594812,Descent2e,0,ABOUT_TO_START,0,0,4,713,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Widow Tarha
-985796974,Descent2e,0,ABOUT_TO_START,0,0,4,714,Scout,Warrior,Berserker,Disciple,Thief,Grisban the Thirsty,Ashrian,Healer,Tomble Burrowell
98326563,Descent2e,0,ABOUT_TO_START,0,0,4,715,Warrior,Healer,Disciple,Runemaster,Berserker,Avric Albright,Leoric of the Book,Mage,Grisban the Thirsty
1342542241,Descent2e,0,ABOUT_TO_START,0,0,4,716,Mage,Scout,Thief,Disciple,Runemaster,Jain Fairwood,Avric Albright,Healer,Widow Tarha
-1905118369,Descent2e,0,ABOUT_TO_START,0,0,4,717,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Grisban the Thirsty,Warrior,Tomble Burrowell
908826252,Descent2e,0,ABOUT_TO_START,0,0,4,718,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Grisban the Thirsty,Warrior,Jain Fairwood
388697285,Descent2e,0,ABOUT_TO_START,0,0,4,719,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Jain Fairwood
-1966138967,Descent2e,0,ABOUT_TO_START,0,0,4,720,Warrior,Scout,Thief,Runemaster,Berserker,Jain Fairwood,Widow Tarha,Mage,Grisban the Thirsty
199310622,Descent2e,0,ABOUT_TO_START,0,0,4,721,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Ashrian
794027885,Descent2e,0,ABOUT_TO_START,0,0,4,722,Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Jain Fairwood
1765951531,Descent2e,0,ABOUT_TO_START,0,0,4,723,Mage,Healer,Disciple,Thief,Runemaster,Ashrian,Jain Fairwood,Scout,Leoric of the Book
267714628,Descent2e,0,ABOUT_TO_START,0,0,4,724,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Jain Fairwood,Scout,Avric Albright
1578200086,Descent2e,0,ABOUT_TO_START,0,0,4,725,Warrior,Healer,Disciple,Runemaster,Berserker,Avric Albright,Leoric of the Book,Mage,Syndrael
1306434379,Descent2e,0,ABOUT_TO_START,0,0,4,726,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Jain Fairwood,Scout,Ashrian
-960825624,Descent2e,0,ABOUT_TO_START,0,0,4,727,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Tomble Burrowell
-768542916,Descent2e,0,ABOUT_TO_START,0,0,4,728,Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Ashrian,Healer,Grisban the Thirsty
564463124,Descent2e,0,ABOUT_TO_START,0,0,4,729,Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Avric Albright,Healer,Jain Fairwood
-2131951396,Descent2e,0,ABOUT_TO_START,0,0,4,730,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Widow Tarha
1479886667,Descent2e,0,ABOUT_TO_START,0,0,4,731,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Grisban the Thirsty,Warrior,Ashrian
-1937708906,Descent2e,0,ABOUT_TO_START,0,0,4,732,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Tomble Burrowell
469866293,Descent2e,0,ABOUT_TO_START,0,0,4,733,Scout,Mage,Runemaster,Disciple,Thief,Leoric of the Book,Ashrian,Healer,Tomble Burrowell
-1868186310,Descent2e,0,ABOUT_TO_START,0,0,4,734,Warrior,Healer,Disciple,Runemaster,Berserker,Ashrian,Leoric of the Book,Mage,Grisban the Thirsty
1293959631,Descent2e,0,ABOUT_TO_START,0,0,4,735,Scout,Mage,Runemaster,Disciple,Thief,Leoric of the Book,Avric Albright,Healer,Tomble Burrowell
353048563,Descent2e,0,ABOUT_TO_START,0,0,4,736,Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Tomble Burrowell,Scout,Syndrael
-56491660,Descent2e,0,ABOUT_TO_START,0,0,4,737,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Leoric of the Book
-594254358,Descent2e,0,ABOUT_TO_START,0,0,4,738,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Ashrian
1115550935,Descent2e,0,ABOUT_TO_START,0,0,4,739,Mage,Scout,Thief,Disciple,Runemaster,Tomble Burrowell,Avric Albright,Healer,Widow Tarha
-1076332999,Descent2e,0,ABOUT_TO_START,0,0,4,740,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Tomble Burrowell,Scout,Avric Albright
549548419,Descent2e,0,ABOUT_TO_START,0,0,4,741,Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Tomble Burrowell,Scout,Syndrael
-824559846,Descent2e,0,ABOUT_TO_START,0,0,4,742,Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Ashrian
286402458,Descent2e,0,ABOUT_TO_START,0,0,4,743,Mage,Scout,Thief,Berserker,Runemaster,Tomble Burrowell,Grisban the Thirsty,Warrior,Widow Tarha
-1368519822,Descent2e,0,ABOUT_TO_START,0,0,4,744,Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Jain Fairwood,Scout,Widow Tarha
-1560261409,Descent2e,0,ABOUT_TO_START,0,0,4,745,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Syndrael,Warrior,Leoric of the Book
-2051184086,Descent2e,0,ABOUT_TO_START,0,0,4,746,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Grisban the Thirsty,Warrior,Leoric of the Book
13944923,Descent2e,0,ABOUT_TO_START,0,0,4,747,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Tomble Burrowell,Scout,Ashrian
913873651,Descent2e,0,ABOUT_TO_START,0,0,4,748,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Tomble Burrowell
-786338530,Descent2e,0,ABOUT_TO_START,0,0,4,749,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Ashrian
-2114391955,Descent2e,0,ABOUT_TO_START,0,0,4,750,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Tomble Burrowell,Scout,Widow Tarha
-949974562,Descent2e,0,ABOUT_TO_START,0,0,4,751,Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Tomble Burrowell,Scout,Grisban the Thirsty
1464591808,Descent2e,0,ABOUT_TO_START,0,0,4,752,Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Leoric of the Book,Mage,Ashrian
1963932811,Descent2e,0,ABOUT_TO_START,0,0,4,753,Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Widow Tarha,Mage,Jain Fairwood
101094959,Descent2e,0,ABOUT_TO_START,0,0,4,754,Healer,Scout,Thief,Berserker,Disciple,Jain Fairwood,Grisban the Thirsty,Warrior,Avric Albright
1974035478,Descent2e,0,ABOUT_TO_START,0,0,4,755,Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Ashrian,Healer,Tomble Burrowell
-1507250385,Descent2e,0,ABOUT_TO_START,0,0,4,756,Healer,Warrior,Berserker,Thief,Disciple,Grisban the Thirsty,Jain Fairwood,Scout,Avric Albright
1228769268,Descent2e,0,ABOUT_TO_START,0,0,4,757,Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Syndrael,Warrior,Widow Tarha
-843460102,Descent2e,0,ABOUT_TO_START,0,0,4,758,Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Grisban the Thirsty,Warrior,Tomble Burrowell
-976360414,Descent2e,0,ABOUT_TO_START,0,0,4,759,Healer,Scout,Thief,Runemaster,Disciple,Tomble Burrowell,Widow Tarha,Mage,Avric Albright
844556234,Descent2e,0,ABOUT_TO_START,0,0,4,760,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Leoric of the Book
-1669981759,Descent2e,0,ABOUT_TO_START,0,0,4,761,Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Ashrian,Healer,Grisban the Thirsty
-299777003,Descent2e,0,ABOUT_TO_START,0,0,4,762,Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Grisban the Thirsty
2140256122,Descent2e,0,ABOUT_TO_START,0,0,4,763,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Syndrael,Warrior,Avric Albright
-833772935,Descent2e,0,ABOUT_TO_START,0,0,4,764,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Tomble Burrowell
325808712,Descent2e,0,ABOUT_TO_START,0,0,4,765,Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Avric Albright,Healer,Syndrael
-670225843,Descent2e,0,ABOUT_TO_START,0,0,4,766,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Avric Albright,Healer,Leoric of the Book
-935444891,Descent2e,0,ABOUT_TO_START,0,0,4,767,Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Widow Tarha,Mage,Jain Fairwood
2027730912,Descent2e,0,ABOUT_TO_START,0,0,4,768,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Widow Tarha
-1337052832,Descent2e,0,ABOUT_TO_START,0,0,4,769,Scout,Healer,Disciple,Berserker,Thief,Avric Albright,Grisban the Thirsty,Warrior,Tomble Burrowell
2079542263,Descent2e,0,ABOUT_TO_START,0,0,4,770,Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Grisban the Thirsty
-1131744850,Descent2e,0,ABOUT_TO_START,0,0,4,771,Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Ashrian
-2106901498,Descent2e,0,ABOUT_TO_START,0,0,4,772,Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Syndrael
-1219033804,Descent2e,0,ABOUT_TO_START,0,0,4,773,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Ashrian,Healer,Leoric of the Book
-2001657292,Descent2e,0,ABOUT_TO_START,0,0,4,774,Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Avric Albright
805599126,Descent2e,0,ABOUT_TO_START,0,0,4,775,Scout,Mage,Runemaster,Berserker,Thief,Leoric of the Book,Syndrael,Warrior,Tomble Burrowell
-1784665546,Descent2e,0,ABOUT_TO_START,0,0,4,776,Scout,Warrior,Berserker,Disciple,Thief,Syndrael,Ashrian,Healer,Tomble Burrowell
-1543490984,Descent2e,0,ABOUT_TO_START,0,0,4,777,Mage,Warrior,Berserker,Disciple,Runemaster,Grisban the Thirsty,Avric Albright,Healer,Leoric of the Book
1337606262,Descent2e,0,ABOUT_TO_START,0,0,4,778,Warrior,Healer,Disciple,Thief,Berserker,Avric Albright,Tomble Burrowell,Scout,Grisban the Thirsty
-1737079796,Descent2e,0,ABOUT_TO_START,0,0,4,779,Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Avric Albright
973531946,Descent2e,0,ABOUT_TO_START,0,0,4,780,Mage,Scout,Thief,Disciple,Runemaster,Tomble Burrowell,Avric Albright,Healer,Leoric of the Book
2059864353,Descent2e,0,ABOUT_TO_START,0,0,4,781,Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Avric Albright,Healer,Jain Fairwood
1699823939,Descent2e,0,ABOUT_TO_START,0,0,4,782,Scout,Warrior,Berserker,Runemaster,Thief,Syndrael,Leoric of the Book,Mage,Jain Fairwood
878247963,Descent2e,0,ABOUT_TO_START,0,0,4,783,Mage,Warrior,Berserker,Thief,Runemaster,Syndrael,Jain Fairwood,Scout,Widow Tarha
1492359525,Descent2e,0,ABOUT_TO_START,0,0,4,784,Scout,Healer,Disciple,Runemaster,Thief,Avric Albright,Leoric of the Book,Mage,Jain Fairwood
939449392,Descent2e,0,ABOUT_TO_START,0,0,4,785,Warrior,Mage,Runemaster,Disciple,Berserker,Leoric of the Book,Avric Albright,Healer,Syndrael
39041849,Descent2e,0,ABOUT_TO_START,0,0,4,786,Mage,Scout,Thief,Berserker,Runemaster,Jain Fairwood,Syndrael,Warrior,Widow Tarha
1148941475,Descent2e,0,ABOUT_TO_START,0,0,4,787,Healer,Warrior,Berserker,Runemaster,Disciple,Grisban the Thirsty,Leoric of the Book,Mage,Avric Albright
54306783,Descent2e,0,ABOUT_TO_START,0,0,4,788,Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Grisban the Thirsty,Warrior,Avric Albright
-1564193712,Descent2e,0,ABOUT_TO_START,0,0,4,789,Healer,Mage,Runemaster,Berserker,Disciple,Leoric of the Book,Grisban the Thirsty,Warrior,Avric Albright
727843409,Descent2e,0,ABOUT_TO_START,0,0,4,790,Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Tomble Burrowell,Scout,Ashrian
-1841107893,Descent2e,0,ABOUT_TO_START,0,0,4,791,Warrior,Scout,Thief,Disciple,Berserker,Jain Fairwood,Ashrian,Healer,Syndrael
1469435623,Descent2e,0,ABOUT_TO_START,0,0,4,792,Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Widow Tarha,Mage,Avric Albright
750321026,Descent2e,0,ABOUT_TO_START,0,0,4,793,Healer,Mage,Runemaster,Thief,Disciple,Widow Tarha,Jain Fairwood,Scout,Avric Albright
-555009689,Descent2e,0,ABOUT_TO_START,0,0,4,794,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Jain Fairwood,Scout,Ashrian
-2143600459,Descent2e,0,ABOUT_TO_START,0,0,4,795,Healer,Scout,Thief,Runemaster,Disciple,Jain Fairwood,Leoric of the Book,Mage,Avric Albright
1068655429,Descent2e,0,ABOUT_TO_START,0,0,4,796,Healer,Scout,Thief,Berserker,Disciple,Tomble Burrowell,Grisban the Thirsty,Warrior,Avric Albright
-518190764,Descent2e,0,ABOUT_TO_START,0,0,4,797,Scout,Mage,Runemaster,Berserker,Thief,Widow Tarha,Grisban the Thirsty,Warrior,Jain Fairwood
-47548423,Descent2e,0,ABOUT_TO_START,0,0,4,798,Warrior,Scout,Thief,Disciple,Berserker,Tomble Burrowell,Avric Albright,Healer,Syndrael
159254260,Descent2e,0,ABOUT_TO_START,0,0,4,799,Healer,Scout,Thief,Runemaster,Disciple,Tomble Burrowell,Widow Tarha,Mage,Ashrian
1947433886,Descent2e,0,ABOUT_TO_START,0,0,4,800,Mage,Healer,Disciple,Berserker,Runemaster,Avric Albright,Grisban the Thirsty,Warrior,Leoric of the Book
1767686777,Descent2e,0,ABOUT_TO_START,0,0,4,801,Healer,Warrior,Berserker,Runemaster,Disciple,Syndrael,Widow Tarha,Mage,Ashrian
984221742,Descent2e,0,ABOUT_TO_START,0,0,4,802,Healer,Warrior,Berserker,Thief,Disciple,Syndrael,Jain Fairwood,Scout,Avric Albright
-1862561990,Descent2e,0,ABOUT_TO_START,0,0,4,803,Warrior,Mage,Runemaster,Thief,Berserker,Widow Tarha,Tomble Burrowell,Scout,Grisban the Thirsty
633899036,Descent2e,0,ABOUT_TO_START,0,0,4,804,Warrior,Scout,Thief,Runemaster,Berserker,Tomble Burrowell,Leoric of the Book,Mage,Grisban the Thirsty
1602133398,Descent2e,0,ABOUT_TO_START,0,0,4,805,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Jain Fairwood
1940783386,Descent2e,0,ABOUT_TO_START,0,0,4,806,Mage,Healer,Disciple,Thief,Runemaster,Avric Albright,Jain Fairwood,Scout,Widow Tarha
1529326549,Descent2e,0,ABOUT_TO_START,0,0,4,807,Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Ashrian,Healer,Tomble Burrowell
145702989,Descent2e,0,ABOUT_TO_START,0,0,4,808,Healer,Scout,Thief,Runemaster,Disciple,Tomble Burrowell,Widow Tarha,Mage,Ashrian
558256985,Descent2e,0,ABOUT_TO_START,0,0,4,809,Warrior,Scout,Thief,Runemaster,Berserker,Jain Fairwood,Widow Tarha,Mage,Grisban the Thirsty
-449330880,Descent2e,0,ABOUT_TO_START,0,0,4,810,Mage,Warrior,Berserker,Disciple,Runemaster,Syndrael,Avric Albright,Healer,Widow Tarha
1580692316,Descent2e,0,ABOUT_TO_START,0,0,4,811,Warrior,Mage,Runemaster,Disciple,Berserker,Widow Tarha,Ashrian,Healer,Syndrael
-1708520629,Descent2e,0,ABOUT_TO_START,0,0,4,812,Mage,Healer,Disciple,Berserker,Runemaster,Ashrian,Grisban the Thirsty,Warrior,Widow Tarha
111120336,Descent2e,0,ABOUT_TO_START,0,0,4,813,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Leoric of the Book,Mage,Tomble Burrowell
-1419244200,Descent2e,0,ABOUT_TO_START,0,0,4,814,Scout,Mage,Runemaster,Disciple,Thief,Widow Tarha,Avric Albright,Healer,Tomble Burrowell
-1908641243,Descent2e,0,ABOUT_TO_START,0,0,4,815,Warrior,Mage,Runemaster,Thief,Berserker,Leoric of the Book,Tomble Burrowell,Scout,Syndrael
638731805,Descent2e,0,ABOUT_TO_START,0,0,4,816,Scout,Warrior,Berserker,Runemaster,Thief,Grisban the Thirsty,Widow Tarha,Mage,Jain Fairwood
-1003240712,Descent2e,0,ABOUT_TO_START,0,0,4,817,Warrior,Scout,Thief,Runemaster,Berserker,Tomble Burrowell,Widow Tarha,Mage,Grisban the Thirsty
-182593711,Descent2e,0,ABOUT_TO_START,0,0,4,818,Mage,Healer,Disciple,Berserker,Runemaster,Ashrian,Syndrael,Warrior,Widow Tarha
